Date/Time,N1W1_TempNaw,N1W1_TempWyw,N1W1_WilgNaw,N1W1_WilgWyw,N1W1_TNawSP,N1W1_TZew,N1W1_WilgZew,N1W1_ChillerSter,N1W1_DowilzSter,N1W1_WymObrSter
2019-08-12 12:16:00, 19.2, 25.7, 85.1, 56.7, 20.0, 31.8, 42.1,  6,  0,100
2019-08-12 12:06:00, 19.5, 25.7, 84.3, 57.0, 20.0, 31.9, 41.5, 12,  0,100
2019-08-12 11:56:00, 19.8, 25.6, 81.7, 57.1, 20.0, 31.8, 41.0, 14,  0,100
2019-08-12 11:46:00, 20.8, 25.5, 78.8, 57.3, 20.0, 31.4, 40.9,  8,  0,100
2019-08-12 11:36:00, 23.9, 25.4, 96.9, 56.6, 20.0, 31.4, 40.5,  0,  0, 63
2019-08-12 11:26:00, 19.4, 25.3, 84.9, 56.8, 20.0, 32.2, 39.9,  0,  0,100
2019-08-12 11:16:00, 19.4, 25.3, 85.0, 56.9, 20.0, 32.6, 39.2,  3,  0,100
2019-08-12 11:06:00, 19.4, 25.3, 83.0, 57.3, 20.0, 32.6, 38.4,  7,  0,100
2019-08-12 10:56:00, 20.4, 25.3, 74.6, 58.8, 20.0, 32.5, 38.0,  5,  0,100
2019-08-12 10:46:00, 21.2, 25.3, 84.8, 58.7, 20.0, 32.3, 37.9,  0,  0, 36
2019-08-12 10:36:00, 19.1, 25.3, 85.1, 58.1, 20.0, 32.4, 37.9,  0,  0,100
2019-08-12 10:26:00, 19.4, 25.3, 85.8, 57.7, 20.0, 32.8, 38.1,  0,  0,100
2019-08-12 10:16:00, 19.5, 25.3, 80.7, 58.5, 20.0, 33.1, 38.0,  0,  0,100
2019-08-12 10:06:00, 18.9, 25.3, 85.8, 58.2, 20.0, 33.2, 37.2,  0,  0,100
2019-08-12 09:56:00, 19.2, 25.3, 81.6, 57.9, 20.0, 33.3, 36.8,  0,  0,100
2019-08-12 09:46:00, 20.4, 25.3, 94.3, 58.4, 20.0, 33.4, 36.7,  0,  0,100
2019-08-12 09:36:00, 20.6, 25.3, 76.3, 57.9, 20.0, 33.4, 36.9,  0,  0,100
2019-08-12 09:26:00, 19.1, 25.3, 80.3, 58.4, 20.0, 33.3, 37.4,  0,  0,100
2019-08-12 09:16:00, 18.4, 25.3, 81.6, 58.3, 20.0, 33.0, 37.8,  0,  0,100
2019-08-12 09:06:00, 18.2, 25.3, 81.7, 57.8, 20.0, 32.5, 38.3,  0,  0,100
2019-08-12 08:56:00, 17.9, 25.4, 81.6, 58.0, 20.0, 32.2, 38.5,  0,  0,100
2019-08-12 08:46:00, 20.5, 25.4, 97.4, 57.4, 20.0, 32.2, 38.4,  0,  0,100
2019-08-12 08:36:00, 20.7, 25.4, 97.4, 56.9, 20.0, 32.2, 38.3,  0,  0,100
2019-08-12 08:26:00, 22.8, 25.4, 77.6, 56.8, 20.0, 32.4, 38.4,  0,  0,100
2019-08-12 08:16:00, 18.1, 25.3, 87.0, 57.3, 20.0, 31.9, 39.6,  0,  0, 97
2019-08-12 08:06:00, 20.9, 25.2, 92.2, 56.2, 20.0, 30.5, 42.6,  0,  0, 74
2019-08-12 07:56:00, 18.6, 25.2, 65.1, 56.5, 20.0, 28.8, 46.6,  0,  0,100
2019-08-12 07:46:00, 21.4, 25.2, 80.1, 56.8, 20.0, 26.8, 51.8,  0,  0,  0
2019-08-12 07:36:00, 19.5, 25.2, 97.0, 56.2, 20.0, 24.9, 56.8,  0,  0,100
2019-08-12 07:26:00, 21.9, 25.2, 78.1, 56.6, 20.0, 23.1, 61.2,  0,  0,  0
2019-08-12 07:16:00, 19.3, 25.2, 96.9, 55.9, 20.0, 21.9, 64.4,  0,  0, 56
2019-08-12 07:06:00, 22.1, 25.2, 77.7, 56.5, 20.0, 21.4, 65.7,  0,  0,  7
2019-08-12 06:56:00, 18.9, 25.3, 96.3, 55.5, 20.0, 20.9, 66.7,  0,  0, 48
2019-08-12 06:46:00, 22.0, 25.3, 77.5, 56.0, 20.0, 20.6, 67.0,  0,  0, 17
2019-08-12 06:36:00, 18.6, 25.3, 95.2, 55.5, 20.0, 20.3, 67.2,  0,  0, 34
2019-08-12 06:26:00, 22.1, 25.3, 76.6, 55.9, 20.0, 20.2, 67.5,  0,  0, 30
2019-08-12 06:16:00, 18.6, 25.3, 95.5, 55.6, 20.0, 20.1, 67.5,  0,  0, 43
2019-08-12 06:06:00, 22.0, 25.3, 74.1, 55.3, 20.0, 20.1, 67.4,  0,  0,  0
2019-08-12 05:56:00, 19.1, 25.3, 96.5, 55.5, 20.0, 20.0, 67.2,  0,  0, 65
2019-08-12 05:46:00, 21.3, 25.3, 75.1, 55.9, 20.0, 19.9, 67.2,  0,  0,  0
2019-08-12 05:36:00, 19.4, 25.2, 96.4, 55.5, 20.0, 19.9, 67.2,  0,  0, 69
2019-08-12 05:26:00, 21.4, 25.3, 74.8, 55.5, 20.0, 19.8, 67.2,  0,  0,  0
2019-08-12 05:16:00, 19.5, 25.3, 96.0, 55.5, 20.0, 19.8, 67.3,  0,  0, 68
2019-08-12 05:06:00, 21.3, 25.3, 74.9, 55.3, 20.0, 19.7, 67.5,  0,  0,  0
2019-08-12 04:56:00, 19.7, 25.3, 94.8, 55.3, 20.0, 19.6, 67.6,  0,  0, 71
2019-08-12 04:46:00, 20.9, 25.3, 76.6, 55.7, 20.0, 19.6, 67.4,  0,  0,  0
2019-08-12 04:36:00, 20.4, 25.2, 87.9, 55.7, 20.0, 19.6, 67.2,  0,  0, 78
2019-08-12 04:26:00, 19.7, 25.2, 64.3, 55.5, 20.0, 19.7, 66.9,  0,  0,  0
2019-08-12 04:16:00, 21.1, 25.2, 81.3, 55.8, 20.0, 19.7, 66.7,  0,  0, 73
2019-08-12 04:06:00, 17.0, 25.2, 66.3, 55.5, 20.0, 19.8, 66.6,  0,  0,  0
2019-08-12 03:56:00, 21.4, 25.1, 79.7, 56.0, 20.0, 19.8, 66.5,  0,  0, 57
2019-08-12 03:46:00, 16.5, 25.2, 68.4, 55.4, 20.0, 19.9, 66.1,  0,  0,  0
2019-08-12 03:36:00, 21.3, 25.2, 80.6, 55.5, 20.0, 20.0, 65.7,  0,  0, 59
2019-08-12 03:26:00, 17.1, 25.1, 66.8, 55.0, 20.0, 20.1, 65.4,  0,  0,  0
2019-08-12 03:16:00, 21.2, 25.0, 80.8, 55.4, 20.0, 20.1, 65.0,  0,  0, 68
2019-08-12 03:06:00, 17.2, 25.1, 66.4, 55.4, 20.0, 20.2, 64.7,  0,  0,  0
2019-08-12 02:56:00, 21.3, 25.1, 81.0, 54.8, 20.0, 20.3, 64.3,  0,  0, 72
2019-08-12 02:46:00, 17.0, 25.1, 66.8, 55.1, 20.0, 20.4, 63.8,  0,  0,  0
2019-08-12 02:36:00, 21.0, 25.1, 82.9, 55.3, 20.0, 20.5, 63.3,  0,  0, 76
2019-08-12 02:26:00, 18.1, 25.1, 62.6, 54.8, 20.0, 20.5, 62.8,  0,  0,  0
2019-08-12 02:16:00, 20.4, 25.1, 88.7, 54.9, 20.0, 20.6, 62.7,  0,  0, 78
2019-08-12 02:06:00, 21.3, 25.2, 71.8, 55.0, 20.0, 20.6, 63.0,  0,  0,  0
2019-08-12 01:56:00, 19.7, 25.2, 95.0, 54.8, 20.0, 20.6, 63.1,  0,  0, 68
2019-08-12 01:46:00, 21.7, 25.1, 73.8, 54.8, 20.0, 20.7, 62.8,  0,  0,  0
2019-08-12 01:36:00, 19.3, 25.1, 96.4, 54.6, 20.0, 20.8, 62.2,  0,  0, 57
2019-08-12 01:26:00, 22.1, 25.1, 73.7, 54.5, 20.0, 20.9, 61.4,  0,  0,  0
2019-08-12 01:16:00, 18.7, 25.1, 95.1, 54.2, 20.0, 21.0, 60.7,  0,  0, 41
2019-08-12 01:06:00, 21.7, 25.1, 77.4, 54.5, 20.0, 21.2, 60.1,  0,  0, 42
2019-08-12 00:56:00, 16.2, 25.2, 71.6, 54.0, 20.0, 21.3, 59.6,  0,  0,  0
2019-08-12 00:46:00, 22.0, 25.2, 74.8, 54.0, 20.0, 21.3, 59.4,  0,  0,100
2019-08-12 00:36:00, 19.4, 25.1, 97.5, 53.0, 20.0, 21.4, 59.0,  0,  0,100
2019-08-12 00:26:00, 15.1, 24.9, 78.2, 52.8, 20.0, 21.5, 58.4,  0,  0,  0
2019-08-12 00:16:00, 23.1, 24.8, 64.3, 54.9, 20.0, 21.6, 57.8,  0,  0,  0
2019-08-12 00:06:00, 22.7, 24.6, 65.2, 55.1, 20.0, 21.8, 57.2,  0,  0,  0
2019-08-11 23:56:00, 22.6, 24.4, 65.8, 55.6, 20.0, 21.9, 56.6,  0,  0,  0
2019-08-11 23:46:00, 22.4, 24.3, 66.8, 55.4, 20.0, 22.1, 55.8,  0,  0,  0
2019-08-11 23:36:00, 22.3, 24.3, 67.8, 55.5, 20.0, 22.3, 55.0,  0,  0,  0
2019-08-11 23:26:00, 22.1, 24.3,  0.0,  0.0, 20.0, 22.5, 54.3,  0,  0,  0
2019-08-11 23:16:00, 22.0, 24.4,  0.0,  0.0, 20.0, 22.7, 53.3,  0,  0,  0
2019-08-11 23:06:00, 21.8, 24.4,  0.0,  0.0, 20.0, 22.8, 51.8,  0,  0,  0
2019-08-11 22:56:00, 21.5, 24.4,  0.0,  0.0, 20.0, 22.9, 50.7,  0,  0,  0
2019-08-11 22:46:00, 21.2, 24.4,  0.0,  0.0, 20.0, 22.9, 50.2,  0,  0,  0
2019-08-11 22:36:00, 20.8, 24.5,  0.0,  0.0, 20.0, 23.0, 49.9,  0,  0,  0
2019-08-11 22:26:00, 20.4, 24.6,  0.0,  0.0, 20.0, 23.1, 49.8,  0,  0,  0
2019-08-11 22:16:00, 19.9, 24.8, 88.6, 54.1, 20.0, 23.2, 49.7,  0,  0,  0
2019-08-11 22:06:00, 19.6, 25.0, 94.2, 52.8, 20.0, 23.4, 49.3,  0,  0,  0
2019-08-11 21:56:00, 22.7, 25.1, 71.2, 53.2, 20.0, 23.5, 48.9,  0,  0,  0
2019-08-11 21:46:00, 18.2, 25.1, 63.6, 53.5, 20.0, 23.6, 48.6,  0,  0,  0
2019-08-11 21:36:00, 18.8, 25.0, 94.5, 53.0, 20.0, 23.8, 48.2,  0,  0,100
2019-08-11 21:26:00, 21.6, 25.0, 79.8, 53.4, 20.0, 23.9, 47.8,  0,  0,100
2019-08-11 21:16:00, 22.3, 24.9, 61.3, 53.1, 20.0, 24.1, 47.3,  0,  0,  0
2019-08-11 21:06:00, 16.9, 24.9, 72.7, 53.2, 20.0, 24.3, 46.7,  0,  0,  0
2019-08-11 20:56:00, 19.9, 24.9, 94.9, 53.0, 20.0, 24.5, 46.2,  0,  0,  0
2019-08-11 20:46:00, 22.8, 24.9, 71.5, 53.0, 20.0, 24.7, 46.0,  0,  0,100
2019-08-11 20:36:00, 18.9, 25.0, 63.6, 52.8, 20.0, 24.9, 45.5,  0,  0,100
2019-08-11 20:26:00, 16.8, 25.0, 75.9, 52.8, 20.0, 25.2, 44.8,  0,  0,100
2019-08-11 20:16:00, 20.4, 25.0, 93.9, 52.4, 20.0, 25.5, 44.0,  0,  0, 48
2019-08-11 20:06:00, 23.1, 25.0, 70.5, 52.5, 20.0, 25.8, 43.1,  0,  0,100
2019-08-11 19:56:00, 19.2, 25.0, 63.3, 52.5, 20.0, 26.1, 42.3,  0,  0,100
2019-08-11 19:46:00, 17.5, 24.9, 73.3, 52.2, 20.0, 26.3, 41.7,  0,  0,100
2019-08-11 19:36:00, 19.1, 24.9, 93.3, 51.6, 20.0, 26.4, 40.9,  0,  0, 78
2019-08-11 19:26:00, 22.2, 25.0, 77.1, 51.8, 20.0, 26.6, 39.8,  0,  0,100
2019-08-11 19:16:00, 23.4, 25.0, 60.5, 51.6, 20.0, 26.8, 38.9,  0,  0,100
2019-08-11 19:06:00, 18.7, 24.9, 64.8, 52.0, 20.0, 26.9, 38.3,  0,  0,100
2019-08-11 18:56:00, 17.6, 24.9, 73.6, 52.0, 20.0, 27.0, 37.8,  0,  0,100
2019-08-11 18:46:00, 20.5, 24.9, 91.4, 51.5, 20.0, 27.0, 37.5,  0,  0, 90
2019-08-11 18:36:00, 23.0, 25.0, 56.7, 52.0, 20.0, 27.1, 37.3,  0,  0,100
2019-08-11 18:26:00, 18.4, 25.0, 66.3, 52.2, 20.0, 27.3, 37.4,  0,  0,100
2019-08-11 18:16:00, 17.6, 25.0, 73.9, 52.0, 20.0, 27.4, 37.9,  0,  0,100
2019-08-11 18:06:00, 20.1, 25.0, 94.4, 51.7, 20.0, 27.4, 38.9,  0,  0, 86
2019-08-11 17:56:00, 23.0, 25.0, 70.5, 51.8, 20.0, 27.4, 39.2,  0,  0,100
2019-08-11 17:46:00, 22.9, 25.0, 57.4, 51.9, 20.0, 27.3, 38.5,  0,  0,100
2019-08-11 17:36:00, 18.0, 25.0, 74.3, 52.1, 20.0, 27.3, 37.7,  1,  0,100
2019-08-11 17:26:00, 23.1, 25.0, 75.4, 52.0, 20.0, 27.2, 36.9,  2,  0,100
2019-08-11 17:16:00, 18.4, 25.0, 72.6, 51.8, 20.0, 27.3, 36.4,  1,  0,100
2019-08-11 17:06:00, 22.5, 25.0, 81.7, 51.8, 20.0, 27.4, 36.5,  2,  0,100
2019-08-11 16:56:00, 18.3, 25.0, 71.6, 52.1, 20.0, 27.5, 36.4,  0,  0,100
2019-08-11 16:46:00, 21.0, 25.0, 93.0, 51.8, 20.0, 27.6, 36.0,  1,  0,100
2019-08-11 16:36:00, 18.4, 25.0, 72.5, 51.8, 20.0, 27.8, 35.4,  2,  0,100
2019-08-11 16:26:00, 21.8, 25.0, 84.6, 52.0, 20.0, 28.0, 34.6,  2,  0,100
2019-08-11 16:16:00, 19.8, 25.0, 58.5, 52.1, 20.0, 28.1, 34.4,  0,  0,100
2019-08-11 16:06:00, 17.9, 25.0, 75.4, 52.1, 20.0, 28.2, 35.2,  2,  0,100
2019-08-11 15:56:00, 24.3, 25.0, 54.0, 52.5, 20.0, 28.0, 36.0,  3,  0,100
2019-08-11 15:46:00, 18.7, 25.0, 63.8, 52.6, 20.0, 27.7, 36.8,  0,  0,100
2019-08-11 15:36:00, 17.4, 25.0, 76.0, 52.6, 20.0, 27.6, 37.1,  2,  0,100
2019-08-11 15:26:00, 19.9, 25.0, 63.0, 52.8, 20.0, 27.7, 37.0,  2,  0,100
2019-08-11 15:16:00, 18.0, 25.0, 75.4, 52.8, 20.0, 27.8, 37.1,  1,  0,100
2019-08-11 15:06:00, 24.1, 25.0, 56.0, 52.6, 20.0, 27.9, 37.6,  1,  0,100
2019-08-11 14:56:00, 18.1, 25.0, 71.7, 52.6, 20.0, 28.1, 37.7,  0,  0,100
2019-08-11 14:46:00, 20.2, 25.0, 92.4, 52.8, 20.0, 28.1, 37.3,  0,  0, 97
2019-08-11 14:36:00, 18.7, 25.0, 70.5, 52.8, 20.0, 28.1, 36.6,  0,  0,100
2019-08-11 14:26:00, 19.9, 25.1, 90.3, 52.9, 20.0, 28.0, 35.6,  0,  0, 98
2019-08-11 14:16:00, 19.2, 25.2, 64.3, 53.6, 20.0, 27.9, 35.0,  0,  0,100
2019-08-11 14:06:00, 17.8, 25.1, 75.3, 53.4, 20.0, 28.1, 34.8,  1,  0,100
2019-08-11 13:56:00, 24.5, 25.1, 62.6, 53.9, 20.0, 28.3, 35.0,  1,  0,100
2019-08-11 13:46:00, 18.2, 25.2, 72.5, 53.4, 20.0, 28.5, 35.7,  1,  0,100
2019-08-11 13:36:00, 21.3, 25.2, 86.7, 54.1, 20.0, 28.5, 36.2,  1,  0,100
2019-08-11 13:26:00, 20.9, 25.2, 57.4, 54.0, 20.0, 28.4, 36.5,  0,  0,100
2019-08-11 13:16:00, 18.1, 25.2, 69.7, 54.8, 20.0, 28.4, 36.6,  0,  0,100
2019-08-11 13:06:00, 17.2, 25.2, 74.7, 54.2, 20.0, 28.4, 36.1,  1,  0,100
2019-08-11 12:56:00, 24.0, 25.2, 65.8, 55.0, 20.0, 28.4, 36.4,  1,  0,100
2019-08-11 12:46:00, 19.1, 25.2, 63.8, 55.4, 20.0, 28.4, 37.7,  0,  0,100
2019-08-11 12:36:00, 17.8, 25.2, 74.1, 55.9, 20.0, 28.3, 38.9,  0,  0,100
2019-08-11 12:26:00, 19.8, 25.2, 91.7, 56.4, 20.0, 28.0, 40.1,  0,  0, 86
2019-08-11 12:16:00, 21.2, 25.1, 92.1, 56.6, 20.0, 27.8, 40.5,  0,  0,100
2019-08-11 12:06:00, 23.9, 25.1, 67.8, 57.3, 20.0, 27.8, 39.8,  0,  0,100
2019-08-11 11:56:00, 18.8, 25.1, 66.7, 57.2, 20.0, 27.8, 40.0,  0,  0,100
2019-08-11 11:46:00, 17.1, 25.1, 78.2, 57.8, 20.0, 27.9, 41.8,  0,  0,100
2019-08-11 11:36:00, 21.0, 25.1, 93.5, 57.6, 20.0, 28.0, 43.4,  0,  0, 92
2019-08-11 11:26:00, 23.3, 25.1, 76.1, 58.4, 20.0, 27.8, 45.0,  0,  0,100
2019-08-11 11:16:00, 19.0, 25.1, 67.8, 58.3, 20.0, 27.8, 45.8,  0,  0,100
2019-08-11 11:06:00, 17.2, 25.2, 78.6, 58.3, 20.0, 27.9, 45.5,  0,  0,100
2019-08-11 10:56:00, 20.4, 25.2, 96.1, 58.5, 20.0, 27.9, 45.4,  0,  0, 93
2019-08-11 10:46:00, 22.5, 25.1, 81.2, 58.5, 20.0, 28.0, 45.4,  0,  0,100
2019-08-11 10:36:00, 18.2, 25.1, 70.3, 58.9, 20.0, 28.1, 45.5,  0,  0,100
2019-08-11 10:26:00, 19.3, 25.2, 95.5, 59.0, 20.0, 28.3, 45.5,  0,  0, 91
2019-08-11 10:16:00, 21.0, 25.2, 95.5, 59.1, 20.0, 28.5, 45.7,  0,  0,100
2019-08-11 10:06:00, 20.6, 25.1, 65.0, 59.3, 20.0, 28.7, 46.2,  0,  0,100
2019-08-11 09:56:00, 18.9, 25.1, 93.4, 59.1, 20.0, 28.7, 46.4,  0,  0, 90
2019-08-11 09:46:00, 20.7, 25.1, 95.5, 59.6, 20.0, 28.6, 46.3,  0,  0, 94
2019-08-11 09:36:00, 19.9, 25.1, 66.0, 59.6, 20.0, 28.8, 45.7,  0,  0,100
2019-08-11 09:26:00, 19.3, 25.2, 96.0, 59.1, 20.0, 29.5, 44.4,  0,  0, 89
2019-08-11 09:16:00, 21.0, 25.2, 92.1, 59.5, 20.0, 30.0, 43.6,  0,  0, 89
2019-08-11 09:06:00, 17.1, 25.2, 73.4, 59.6, 20.0, 30.2, 43.3,  0,  0,100
2019-08-11 08:56:00, 20.9, 25.1, 91.6, 59.8, 20.0, 30.2, 43.2,  0,  0, 52
2019-08-11 08:46:00, 16.2, 25.1, 76.3, 59.1, 20.0, 30.0, 43.5,  0,  0,100
2019-08-11 08:36:00, 21.4, 25.1, 84.7, 60.0, 20.0, 29.5, 44.5,  0,  0, 64
2019-08-11 08:26:00, 17.6, 25.2, 86.3, 59.6, 20.0, 28.4, 46.7,  0,  0, 88
2019-08-11 08:16:00, 21.4, 25.2, 80.2, 59.8, 20.0, 27.7, 48.7,  0,  0, 19
2019-08-11 08:06:00, 20.7, 25.3, 82.6, 60.1, 20.0, 27.3, 50.2,  0,  0,  0
2019-08-11 07:56:00, 20.4, 25.3, 83.4, 60.1, 20.0, 26.8, 52.0,  0,  0,  0
2019-08-11 07:46:00, 20.1, 25.3, 87.8, 60.5, 20.0, 26.0, 54.2,  0,  0,  0
2019-08-11 07:36:00, 19.3, 25.2, 97.1, 60.6, 20.0, 25.0, 56.9,  0,  0,  0
2019-08-11 07:26:00, 20.5, 25.1, 81.4, 60.9, 20.0, 23.5, 60.4,  0,  0,  0
2019-08-11 07:16:00, 20.9, 25.1, 89.2, 60.8, 20.0, 22.9, 61.9,  0,  0,100
2019-08-11 07:06:00, 16.0, 25.2, 76.2, 61.6, 20.0, 23.3, 60.4,  0,  0,  2
2019-08-11 06:56:00, 21.6, 25.2, 80.1, 61.5, 20.0, 23.5, 60.3,  0,  0,  0
2019-08-11 06:46:00, 19.7, 25.3, 98.3, 61.4, 20.0, 23.2, 62.1,  0,  0,100
2019-08-11 06:36:00, 20.7, 25.3, 85.0, 62.0, 20.0, 23.0, 64.2,  0,  0,  0
2019-08-11 06:26:00, 20.4, 25.3, 98.0, 62.3, 20.0, 22.8, 66.6,  0,  0,100
2019-08-11 06:16:00, 16.5, 25.3, 89.8, 62.5, 20.0, 22.2, 68.7,  0,  0,  0
2019-08-11 06:06:00, 20.8, 25.3, 88.2, 62.3, 20.0, 21.2, 70.4,  0,  0,  0
2019-08-11 05:56:00, 20.1, 25.2, 99.0, 62.0, 20.0, 20.5, 71.4,  0,  0, 27
2019-08-11 05:46:00, 20.8, 25.2, 89.7, 63.2, 20.0, 20.4, 71.4,  0,  0,  0
2019-08-11 05:36:00, 20.4, 25.2, 98.5, 62.3, 20.0, 20.3, 71.4,  0,  0, 30
2019-08-11 05:26:00, 16.3, 25.2, 79.7, 63.1, 20.0, 20.4, 71.4,  0,  0, 27
2019-08-11 05:16:00, 21.0, 25.2, 90.4, 63.0, 20.0, 20.4, 71.4,  0,  0,  0
2019-08-11 05:06:00, 20.0, 25.2, 99.0, 62.8, 20.0, 20.5, 71.4,  0,  0, 27
2019-08-11 04:56:00, 20.6, 25.1, 92.9, 63.4, 20.0, 20.5, 71.4,  0,  0,  0
2019-08-11 04:46:00, 20.7, 25.1, 98.6, 63.5, 20.0, 20.6, 71.4,  0,  0,  0
2019-08-11 04:36:00, 19.4, 25.1, 98.4, 62.9, 20.0, 20.7, 71.4,  0,  0, 30
2019-08-11 04:26:00, 20.5, 25.1, 94.8, 63.1, 20.0, 20.8, 71.4,  0,  0,  0
2019-08-11 04:16:00, 20.4, 25.1, 99.3, 63.0, 20.0, 20.9, 71.4,  0,  0, 17
2019-08-11 04:06:00, 17.7, 25.1, 76.8, 63.5, 20.0, 20.9, 71.4,  0,  0,  0
2019-08-11 03:56:00, 20.5, 25.1, 96.2, 63.5, 20.0, 21.0, 71.4,  0,  0,  0
2019-08-11 03:46:00, 20.1, 25.1, 99.5, 63.2, 20.0, 21.1, 71.4,  0,  0, 21
2019-08-11 03:36:00, 20.5, 25.2, 95.3, 63.3, 20.0, 21.2, 71.4,  0,  0,  0
2019-08-11 03:26:00, 20.5, 25.2, 98.6, 63.1, 20.0, 21.2, 71.4,  0,  0,  0
2019-08-11 03:16:00, 19.5, 25.2, 97.8, 63.1, 20.0, 21.3, 71.4,  0,  0, 32
2019-08-11 03:06:00, 20.4, 25.2, 97.4, 63.0, 20.0, 21.3, 71.4,  0,  0,  0
2019-08-11 02:56:00, 20.5, 25.2, 99.5, 62.9, 20.0, 21.3, 71.4,  0,  0,  3
2019-08-11 02:46:00, 19.6, 25.1, 78.9, 63.8, 20.0, 21.3, 71.4,  0,  0,  0
2019-08-11 02:36:00, 20.4, 25.1, 97.3, 62.9, 20.0, 21.3, 71.4,  0,  0,  0
2019-08-11 02:26:00, 20.2, 25.2, 99.2, 62.4, 20.0, 21.3, 71.4,  0,  0, 18
2019-08-11 02:16:00, 20.5, 25.2, 96.6, 63.0, 20.0, 21.3, 71.4,  0,  0,  0
2019-08-11 02:06:00, 20.4, 25.1, 98.6, 63.2, 20.0, 21.4, 71.4,  0,  0,  0
2019-08-11 01:56:00, 19.7, 25.1, 98.6, 62.8, 20.0, 21.4, 71.4,  0,  0, 34
2019-08-11 01:46:00, 20.4, 25.1, 98.1, 63.8, 20.0, 21.5, 71.4,  0,  0,  0
2019-08-11 01:36:00, 20.3, 25.2, 99.3, 62.6, 20.0, 21.6, 71.4,  0,  0,  1
2019-08-11 01:26:00, 17.4, 25.2, 98.5, 62.3, 20.0, 21.6, 71.4,  0,  0,  3
2019-08-11 01:16:00, 20.5, 25.2, 99.7, 62.7, 20.0, 21.7, 71.4,  0,  0,  0
2019-08-11 01:06:00, 20.0, 25.2, 99.3, 62.7, 20.0, 21.7, 71.4,  0,  0, 29
2019-08-11 00:56:00, 20.4, 25.2, 99.5, 62.3, 20.0, 21.7, 71.4,  0,  0,  0
2019-08-11 00:46:00, 20.3, 25.2, 99.2, 62.0, 20.0, 21.8, 71.4,  0,  0,  0
2019-08-11 00:36:00, 20.5, 25.3, 99.8, 62.5, 20.0, 21.9, 71.3,  0,  0,  0
2019-08-11 00:26:00, 20.3, 25.2, 99.6, 61.8, 20.0, 21.9, 71.0,  0,  0,  0
2019-08-11 00:16:00, 17.8, 25.1, 87.5, 62.4, 20.0, 21.9, 70.8,  0,  0,  0
2019-08-11 00:06:00, 20.4, 25.0, 98.8, 62.0, 20.0, 22.0, 70.6,  0,  0,  0
2019-08-10 23:56:00, 20.1, 25.0, 99.1, 61.5, 20.0, 22.1, 70.1,  0,  0, 31
2019-08-10 23:46:00, 20.7, 25.0, 99.2, 60.9, 20.0, 22.4, 69.2,  0,  0,  0
2019-08-10 23:36:00, 20.8, 25.0, 96.3, 60.5, 20.0, 22.7, 68.1,  0,  0,  0
2019-08-10 23:26:00, 20.2, 24.9, 98.4, 59.3, 20.0, 22.8, 66.5,  0,  0, 24
2019-08-10 23:16:00, 20.8, 24.9, 95.4, 59.4, 20.0, 23.0, 65.0,  0,  0,  0
2019-08-10 23:06:00, 19.7, 24.9, 98.0, 59.1, 20.0, 23.4, 63.7,  0,  0, 63
2019-08-10 22:56:00, 20.6, 24.9, 98.1, 58.5, 20.0, 23.8, 62.1,  0,  0,  0
2019-08-10 22:46:00, 18.3, 24.9, 78.8, 59.0, 20.0, 24.2, 59.8,  0,  0,  0
2019-08-10 22:36:00, 19.0, 24.9, 92.6, 58.4, 20.0, 24.6, 57.8,  0,  0,  8
2019-08-10 22:26:00, 20.7, 24.9, 97.7, 57.4, 20.0, 24.9, 56.2,  0,  0,100
2019-08-10 22:16:00, 21.9, 24.9, 87.3, 57.9, 20.0, 25.1, 54.7,  0,  0,100
2019-08-10 22:06:00, 19.0, 24.9, 74.1, 58.0, 20.0, 25.3, 53.3,  0,  0,100
2019-08-10 21:56:00, 17.7, 24.9, 84.1, 57.8, 20.0, 25.5, 52.2,  0,  0,100
2019-08-10 21:46:00, 20.7, 24.9, 97.3, 57.1, 20.0, 25.7, 51.5,  0,  0,100
2019-08-10 21:36:00, 21.7, 24.9, 87.9, 57.4, 20.0, 25.9, 50.9,  0,  0,100
2019-08-10 21:26:00, 19.8, 24.9, 73.3, 57.3, 20.0, 26.1, 50.4,  0,  0,100
2019-08-10 21:16:00, 17.8, 24.9, 78.8, 57.0, 20.0, 26.4, 49.5,  0,  0,100
2019-08-10 21:06:00, 20.2, 24.9, 97.3, 56.7, 20.0, 26.6, 48.2,  0,  0, 98
2019-08-10 20:56:00, 21.1, 25.0, 93.8, 56.7, 20.0, 26.8, 47.0,  0,  0,100
2019-08-10 20:46:00, 21.8, 25.0, 68.5, 57.0, 20.0, 27.0, 46.0,  0,  0,100
2019-08-10 20:36:00, 18.1, 25.0, 74.4, 56.8, 20.0, 27.2, 44.9,  0,  0,100
2019-08-10 20:26:00, 18.2, 25.0, 86.1, 56.5, 20.0, 27.4, 43.8,  0,  0,100
2019-08-10 20:16:00, 20.9, 25.0, 96.5, 56.9, 20.0, 27.6, 43.0,  0,  0,100
2019-08-10 20:06:00, 22.7, 25.0, 80.6, 57.1, 20.0, 27.8, 42.6,  0,  0,100
2019-08-10 19:56:00, 19.8, 25.0, 68.4, 57.6, 20.0, 28.1, 42.5,  0,  0,100
2019-08-10 19:46:00, 18.4, 25.0, 78.3, 57.4, 20.0, 28.3, 42.7,  0,  0,100
2019-08-10 19:36:00, 18.1, 24.9, 79.6, 57.7, 20.0, 28.4, 43.0,  0,  0,100
