Network: Continuum
CX/bCX Model: 5740
CX/bCX Firmware Version: 1100052
CX/bCX IP Address: 10.167.152.121
CX/bCX Enode ID: 21

Line	Level	Time Stamp	Error Code	TCB Addr	Prg Cntr	Data1	Data2
310	E	08/07/2019 07:20:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
311	E	08/07/2019 07:20:16.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
313	E	08/07/2019 07:25:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
314	E	08/07/2019 07:25:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
315	E	08/07/2019 07:25:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
316	E	08/07/2019 07:25:17.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
318	E	08/07/2019 07:30:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
319	E	08/07/2019 07:30:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
320	E	08/07/2019 07:30:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
321	E	08/07/2019 07:30:17.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
323	E	08/07/2019 07:35:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
324	E	08/07/2019 07:35:16.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
325	E	08/07/2019 07:35:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
326	E	08/07/2019 07:35:17.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
327	E	08/07/2019 07:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x00000456
329	E	08/07/2019 07:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
330	E	08/07/2019 07:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
331	E	08/07/2019 07:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
332	E	08/07/2019 07:38:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
334	E	08/07/2019 07:40:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
335	E	08/07/2019 07:40:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
336	E	08/07/2019 07:40:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
337	E	08/07/2019 07:40:17.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
339	E	08/07/2019 07:45:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
340	E	08/07/2019 07:45:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
341	E	08/07/2019 07:45:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
342	E	08/07/2019 07:45:17.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
344	E	08/07/2019 07:51:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
345	E	08/07/2019 07:51:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
346	E	08/07/2019 07:51:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
347	E	08/07/2019 07:51:23.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
349	E	08/07/2019 07:55:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
350	E	08/07/2019 07:55:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
351	E	08/07/2019 07:55:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
352	E	08/07/2019 07:55:18.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
354	E	08/07/2019 08:00:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
355	E	08/07/2019 08:00:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
356	E	08/07/2019 08:00:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
357	E	08/07/2019 08:00:18.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
359	E	08/07/2019 08:05:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
360	E	08/07/2019 08:05:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
361	E	08/07/2019 08:05:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
362	E	08/07/2019 08:05:19.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
364	E	08/07/2019 08:10:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
365	E	08/07/2019 08:10:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
366	E	08/07/2019 08:10:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
367	E	08/07/2019 08:10:19.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
369	E	08/07/2019 08:15:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
370	E	08/07/2019 08:15:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
371	E	08/07/2019 08:15:18.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
372	E	08/07/2019 08:15:19.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
374	E	08/07/2019 08:20:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
375	E	08/07/2019 08:20:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
376	E	08/07/2019 08:20:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
377	E	08/07/2019 08:20:19.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
379	E	08/07/2019 08:25:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
380	E	08/07/2019 08:25:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
381	E	08/07/2019 08:25:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
382	E	08/07/2019 08:25:19.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
384	E	08/07/2019 08:30:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
385	E	08/07/2019 08:30:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
386	E	08/07/2019 08:30:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
387	E	08/07/2019 08:30:19.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
389	E	08/07/2019 08:35:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
390	E	08/07/2019 08:35:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
391	E	08/07/2019 08:35:19.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
392	E	08/07/2019 08:35:20.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
394	E	08/07/2019 08:40:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
395	E	08/07/2019 08:40:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
396	E	08/07/2019 08:40:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
397	E	08/07/2019 08:40:20.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
399	E	08/07/2019 08:45:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
400	E	08/07/2019 08:45:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
401	E	08/07/2019 08:45:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
402	E	08/07/2019 08:45:20.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
404	E	08/07/2019 08:50:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
405	E	08/07/2019 08:50:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
406	E	08/07/2019 08:50:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
407	E	08/07/2019 08:50:20.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
409	E	08/07/2019 08:55:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
410	E	08/07/2019 08:55:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
411	E	08/07/2019 08:55:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
412	E	08/07/2019 08:55:21.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
414	E	08/07/2019 09:00:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
415	E	08/07/2019 09:00:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
416	E	08/07/2019 09:00:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
417	E	08/07/2019 09:00:21.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
419	E	08/07/2019 09:05:20.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
420	E	08/07/2019 09:05:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
421	E	08/07/2019 09:05:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
422	E	08/07/2019 09:05:21.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
424	E	08/07/2019 09:15:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
425	E	08/07/2019 09:15:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
426	E	08/07/2019 09:15:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
427	E	08/07/2019 09:15:22.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
429	E	08/07/2019 09:21:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
430	E	08/07/2019 09:21:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
431	E	08/07/2019 09:21:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
432	E	08/07/2019 09:21:27.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
434	E	08/07/2019 09:30:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
435	E	08/07/2019 09:30:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
436	E	08/07/2019 09:30:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
437	E	08/07/2019 09:30:22.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
439	E	08/07/2019 09:35:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
440	E	08/07/2019 09:35:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
441	E	08/07/2019 09:35:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
442	E	08/07/2019 09:35:22.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
444	E	08/07/2019 09:45:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
445	E	08/07/2019 09:45:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
446	E	08/07/2019 09:45:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
447	E	08/07/2019 09:45:23.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
449	E	08/07/2019 09:50:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
450	E	08/07/2019 09:50:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
451	E	08/07/2019 09:50:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
452	E	08/07/2019 09:50:23.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
454	E	08/07/2019 09:55:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
455	E	08/07/2019 09:55:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
456	E	08/07/2019 09:55:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
457	E	08/07/2019 09:55:24.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
459	E	08/07/2019 10:00:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
460	E	08/07/2019 10:00:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
461	E	08/07/2019 10:00:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
462	E	08/07/2019 10:00:24.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
464	E	08/07/2019 10:05:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
465	E	08/07/2019 10:05:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
466	E	08/07/2019 10:05:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
467	E	08/07/2019 10:05:24.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
469	E	08/07/2019 10:10:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
470	E	08/07/2019 10:10:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
471	E	08/07/2019 10:10:24.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
472	E	08/07/2019 10:10:24.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
474	E	08/07/2019 10:20:26.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
475	E	08/07/2019 10:20:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
476	E	08/07/2019 10:20:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
477	E	08/07/2019 10:20:27.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
479	E	08/07/2019 10:26:21.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
480	E	08/07/2019 10:26:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
481	E	08/07/2019 10:26:22.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
482	E	08/07/2019 10:26:23.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
484	E	08/07/2019 10:30:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
485	E	08/07/2019 10:30:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
486	E	08/07/2019 10:30:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
487	E	08/07/2019 10:30:32.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
488	E	08/07/2019 10:32:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x0000001e
491	E	08/07/2019 10:37:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
492	E	08/07/2019 10:37:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
493	E	08/07/2019 10:37:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
494	E	08/07/2019 10:37:08.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
496	E	08/07/2019 10:40:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
497	E	08/07/2019 10:40:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
498	E	08/07/2019 10:40:37.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
499	E	08/07/2019 10:40:37.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
501	E	08/07/2019 10:47:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
502	E	08/07/2019 10:47:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
503	E	08/07/2019 10:47:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
504	E	08/07/2019 10:47:18.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
506	E	08/07/2019 10:57:12.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
507	E	08/07/2019 10:57:13.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
508	E	08/07/2019 10:57:13.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
509	E	08/07/2019 10:57:13.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
511	E	08/07/2019 11:00:34.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
512	E	08/07/2019 11:00:34.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
513	E	08/07/2019 11:00:34.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
514	E	08/07/2019 11:00:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
516	E	08/07/2019 11:07:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
517	E	08/07/2019 11:07:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
518	E	08/07/2019 11:07:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
519	E	08/07/2019 11:07:31.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
521	E	08/07/2019 11:12:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
522	E	08/07/2019 11:12:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
523	E	08/07/2019 11:12:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
524	E	08/07/2019 11:12:36.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
526	E	08/07/2019 11:16:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
527	E	08/07/2019 11:16:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
528	E	08/07/2019 11:16:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
529	E	08/07/2019 11:16:58.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
531	E	08/07/2019 11:25:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
532	E	08/07/2019 11:25:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
533	E	08/07/2019 11:25:23.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
534	E	08/07/2019 11:25:24.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
536	E	08/07/2019 11:25:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
537	E	08/07/2019 11:25:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
538	E	08/07/2019 11:25:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b81	0x018765e4
539	E	08/07/2019 11:25:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
541	E	08/07/2019 11:30:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
542	E	08/07/2019 11:30:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
543	E	08/07/2019 11:30:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
544	E	08/07/2019 11:30:27.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
546	E	08/07/2019 11:50:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
547	E	08/07/2019 11:50:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
548	E	08/07/2019 11:50:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
549	E	08/07/2019 11:50:27.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
551	E	08/07/2019 11:55:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
552	E	08/07/2019 11:55:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
553	E	08/07/2019 11:55:27.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
554	E	08/07/2019 11:55:27.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
556	E	08/07/2019 12:05:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
557	E	08/07/2019 12:05:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
558	E	08/07/2019 12:05:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
559	E	08/07/2019 12:05:28.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
561	E	08/07/2019 12:10:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
562	E	08/07/2019 12:10:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
563	E	08/07/2019 12:10:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
564	E	08/07/2019 12:10:28.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
566	E	08/07/2019 12:15:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
567	E	08/07/2019 12:15:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
568	E	08/07/2019 12:15:29.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
569	E	08/07/2019 12:15:29.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
571	E	08/07/2019 12:20:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
572	E	08/07/2019 12:20:28.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
573	E	08/07/2019 12:20:29.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
574	E	08/07/2019 12:20:29.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
575	E	08/07/2019 12:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x00001beb
577	E	08/07/2019 12:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
578	E	08/07/2019 12:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
579	E	08/07/2019 12:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
580	E	08/07/2019 12:38:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
582	E	08/07/2019 12:40:29.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
583	E	08/07/2019 12:40:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
584	E	08/07/2019 12:40:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
585	E	08/07/2019 12:40:30.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
587	E	08/07/2019 12:55:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
588	E	08/07/2019 12:55:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
589	E	08/07/2019 12:55:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
590	E	08/07/2019 12:55:31.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
592	E	08/07/2019 13:00:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
593	E	08/07/2019 13:00:30.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
594	E	08/07/2019 13:00:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
595	E	08/07/2019 13:00:31.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
597	E	08/07/2019 13:06:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
598	E	08/07/2019 13:06:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
599	E	08/07/2019 13:06:36.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
600	E	08/07/2019 13:06:36.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
602	E	08/07/2019 13:10:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
603	E	08/07/2019 13:10:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
604	E	08/07/2019 13:10:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
605	E	08/07/2019 13:10:31.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
607	E	08/07/2019 13:15:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
608	E	08/07/2019 13:15:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
609	E	08/07/2019 13:15:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
610	E	08/07/2019 13:15:31.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
612	E	08/07/2019 13:20:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
613	E	08/07/2019 13:20:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
614	E	08/07/2019 13:20:31.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
615	E	08/07/2019 13:20:32.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
617	E	08/07/2019 13:30:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
618	E	08/07/2019 13:30:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
619	E	08/07/2019 13:30:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
620	E	08/07/2019 13:30:32.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
622	E	08/07/2019 13:35:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
623	E	08/07/2019 13:35:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
624	E	08/07/2019 13:35:32.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
625	E	08/07/2019 13:35:32.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
626	E	08/07/2019 13:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x000003e7
628	E	08/07/2019 13:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
